;Título;Subtítulo;Link
79;Ex-funcionário do Twitter é declarado culpado de espionar para Arábia Saudita;Pena pode ser entre 10 e 20 anos por atuar para um governo estrangeiro, lavagem de dinheiro, fraude e falsificação de documentos;https://g1.globo.com/tecnologia/noticia/2022/08/10/ex-funcionario-do-twitter-e-declarado-culpado-de-espionar-para-arabia-saudita.ghtml
80;A jovem que expôs seu divórcio no TikTok em busca de apoio e acabou morta pelo ex-marido;Assassinato seguido de suicídio foi trágico capítulo final da vida de Khan, jovem fotógrafa paquistanesa americana.;https://g1.globo.com/mundo/noticia/2022/08/10/a-jovem-que-expos-seu-divorcio-no-tiktok-em-busca-de-apoio-e-acabou-morta-pelo-ex-marido.ghtml
81;Elon Musk vende quase US$ 7 bilhões em ações da Tesla;Venda ocorre em meio a uma batalha judicial com o Twitter após o bilionário desistir da compra da rede social por US$ 44 bilhões.;https://g1.globo.com/tecnologia/noticia/2022/08/10/elon-musk-vende-quase-us-7-bilhoes-em-acoes-da-tesla.ghtml
82;Como escolher impressora e multifuncional ;Jato, tanque de tinta ou laser: modelos vão do básico que imprime colorido aos multifuncionais que digitalizam fotos e documentos e mandam para o smartphone.;https://g1.globo.com/especiais/guia-de-compras/noticia/2022/08/10/como-escolher-impressora-e-multifuncional.ghtml
83;WhatsApp vai permitir apagar mensagens para todos até dois dias depois do envio;Antes da atualização, que deve chegar aos poucos, usuários tinham pouco mais de uma hora para repensar os conteúdos enviados e clicar em 'apagar para todos'.;https://g1.globo.com/tecnologia/noticia/2022/08/10/whatsapp-vai-permitir-apagar-mensagens-para-todos-ate-dois-dias-depois-do-envio.ghtml
84;"Meta, dona do Facebook, e Amazon oferecem cursos gratuitos em tecnologia; veja como se inscrever ";Empresas disponibilizam capacitações de algumas horas de duração com foco em realidade aumentada, computação em nuvem e marketing digital. Iniciativa também vai distribuir 2 mil vagas para curso de programação com quatro meses de duração.;https://g1.globo.com/tecnologia/noticia/2022/08/10/meta-dona-do-facebook-e-amazon-oferecem-cursos-gratuitos-em-tecnologia-veja-como-se-inscrever.ghtml
85;Dona do Facebook levanta US$10 bi em 1ª emissão de dívida;A emissão deve ajudar a Meta, que é a controladora do Facebook, a impulsionar o tão aguardado metaverso. ;https://g1.globo.com/tecnologia/noticia/2022/08/09/dona-do-facebook-levanta-us10-bi-em-1a-emissao-de-divida.ghtml
86;Twitter apresenta instabilidade nesta terça-feira ;"Usuários relataram problema para acessar o Twitter nesta terça-feira (9); instabilidade ocorreu por volta de 15h (horário de Brasília)  ";https://g1.globo.com/tecnologia/noticia/2022/08/09/twitter-apresenta-instabilidade-nesta-terca-feira.ghtml
87;Veja as funcionalidades liberadas para o WhatsApp;;https://g1.globo.com/tecnologia/stories/2022/08/09/veja-as-funcionalidades-liberadas-para-o-whatsapp.ghtml
88;Latam, Gol e Azul disponibilizam embarque com reconhecimento facial a partir desta terça-feira;A nova funcionalidade está disponível nos aeroportos de Congonhas, em São Paulo, e Santos Dumont, no Rio de Janeiro. ;https://g1.globo.com/turismo-e-viagem/noticia/2022/08/09/gol-disponibiliza-embarque-com-reconhecimento-facial-a-partir-desta-terca-feira.ghtml
89;WhatsApp: novos recursos para esconder status on-line e sair 'de fininho' repercutem na web;Mudanças foram anunciadas nesta terça-feira e as atualizações na plataforma vão ocorrer aos poucos. ;https://g1.globo.com/tecnologia/noticia/2022/08/09/whatsapp-novos-recursos-para-esconder-status-online-e-sair-de-fininho-repercutem-na-web.ghtml
90;WhatsApp: veja como tirar o 'online' do status e aprenda a 'sair de fininho' dos grupos;O aplicativo anunciou novas medidas de privacidade.;https://g1.globo.com/economia/tecnologia/video/whatsapp-veja-como-tirar-o-online-do-status-e-aprenda-a-sair-de-fininho-dos-grupos-10833067.ghtml
91;WhatsApp começa a permitir 'saída silenciosa' de grupos;Novo recurso permite que apenas os administradores recebam notificação da saída. Também será possível esconder o 'online' ao abrir o aplicativo.;https://g1.globo.com/tecnologia/noticia/2022/08/09/whatsapp-comeca-a-permitir-saida-silenciosa-de-grupos.ghtml
92;"WhatsApp vai deixar você esconder que está 'online'; veja como fazer";Será possível decidir quem pode ver esse status. Além disso, aplicativo anunciou como fazer uma saída silenciosa de grupos em um pacote de recursos de privacidade.;https://g1.globo.com/tecnologia/noticia/2022/08/09/whatsapp-vai-deixar-voce-esconder-que-esta-online-veja-como-fazer.ghtml
93;Google fica fora do ar para alguns usuários em todo o mundo nesta segunda-feira;"Pesquisas feitas em ""google.com"" e no navegador Chrome não funcionaram. ";https://g1.globo.com/tecnologia/noticia/2022/08/08/google-fica-fora-do-ar-para-alguns-usuarios-em-todo-o-mundo-nesta-segunda-feira.ghtml
94;"PF alerta para golpe que utiliza nome do PicPay e promete R$ 200 via PIX; saiba como se proteger";De acordo com alerta feito pela Superintendência Regional da Polícia Federal em Pernambuco, golpistas enviam link 'malicioso' via WhatsApp e oferecem promoção falsa de aniversário do PicPay.;https://g1.globo.com/pe/pernambuco/noticia/2022/08/08/pf-alerta-para-golpe-que-utiliza-nome-do-picpay-e-promete-r-200-via-pix-saiba-como-se-proteger.ghtml
95;A democracia que usa reconhecimento facial para registrar os rostos de seus cidadãos;;https://g1.globo.com/tecnologia/noticia/2022/08/08/a-democracia-que-usa-reconhecimento-facial-para-registrar-os-rostos-de-seus-cidadaos.ghtml
96;Musk desafia presidente do Twitter para debate público sobre bots;Bilionário lançou enquete na rede social para saber se menos de 5% dos usuários diários são falsos ou spam.;https://g1.globo.com/tecnologia/noticia/2022/08/08/musk-desafia-presidente-do-twitter-para-debate-publico-sobre-bots.ghtml
97;15 sugestões de presentes para os pais geek  ;Veja opções de livros, jogos de tabuleiro, acessórios e gadgets para o geek de estimação em sua casa.;https://g1.globo.com/especiais/guia-de-compras/noticia/2022/08/08/15-sugestoes-de-presentes-para-os-pais-geek.ghtml
98;Instagram: veja o que fazer quando você perde sua conta;A plataforma apresenta uma série de medidas que podem ser tomadas pelo usuário para retomar a utilização do seu perfil.;https://g1.globo.com/tecnologia/noticia/2022/08/06/instagram-veja-o-que-fazer-quando-voce-perde-sua-conta.ghtml
99;1 mês do 5G no Brasil: veja onde estão as antenas nas cinco capitais que têm a faixa principal ativada;Cobertura ainda é escassa e acesso também depende de ter celulares compatíveis. Previsão para a nova geração da internet chegar a todas as cidades é só em 2029.;https://g1.globo.com/tecnologia/noticia/2022/08/06/1-mes-do-5g-no-brasil-veja-onde-estao-as-antenas-nas-cinco-capitais-que-tem-a-faixa-principal-ativada.ghtml
100;Twitter confirma vazamento de dados de 5,4 milhões de contas;Apesar de já ter corrigido o problema, dados seguem à venda na internet.;https://g1.globo.com/tecnologia/noticia/2022/08/05/twitter-confirma-vazamento-de-dados-de-54-milhoes-de-contas.ghtml
101;Elon Musk acusa Twitter de ter 65 milhões a menos de usuários monetizáveis  ;Em documento judicial, Twitter diz ter quase 240 milhões de usuários monetizáveis, mas o número não representa a verdade, diz a equipe de Musk.;https://g1.globo.com/tecnologia/noticia/2022/08/05/elon-musk-acusa-twitter-de-ter-65-milhoes-a-menos-de-usuarios-monetizaveis.ghtml
102;'Como saber se meu celular é 5G?': as perguntas sobre a chegada da tecnologia ao Brasil;A previsão é de que a nova geração da internet móvel esteja disponível em todo o país nos próximos anos. De imediato, usuários vão se beneficiar de uma maior velocidade de conexão.;https://g1.globo.com/tecnologia/noticia/2022/08/05/como-saber-se-meu-celular-e-5g-as-perguntas-sobre-a-chegada-da-tecnologia-ao-brasil.ghtml
103;5G em São Paulo: veja testes de velocidade em pontos da cidade;Antenas estão concentradas nas regiões central e Sul, mas cobrem apenas 25% da área urbana.;https://g1.globo.com/tecnologia/noticia/2022/08/04/5g-em-sao-paulo-veja-testes-de-velocidade-em-pontos-da-cidade.ghtml
104;G1 testa velocidade do 5G em São Paulo;Veja quais foram os resultados em diferentes pontos da cidade.;https://g1.globo.com/economia/tecnologia/video/g1-testa-velocidade-do-5g-em-sao-paulo-10821661.ghtml
105;Blue Origin, de Jeff Bezos, completa seu 6º voo espacial tripulado;Empresa do fundador da Amazon levou mais seis turistas ao espaço em voo suborbital de 10 minutos.;https://g1.globo.com/inovacao/noticia/2022/08/04/blue-origin-completa-seu-6o-voo-espacial-tripulado.ghtml
106;5G em São Paulo: usuários reclamam de sinal oscilante no primeiro dia da nova tecnologia na capital;Capital paulista tem 1.378 estações de transmissão, concentradas no Centro e na Zona Sul. Elas dão acesso a dois tipos de internet da nova geração: saiba o que é preciso para acessar.;https://g1.globo.com/sp/sao-paulo/noticia/2022/08/04/5g-em-sao-paulo-usuarios-reclamam-de-sinal-oscilante-no-primeiro-dia-da-nova-tecnologia-na-capital.ghtml
107;Qual a diferença entre os tipos de internet 5G?;'Standalone', 'non-standalone', SA, NSA, DSS... entenda o que cada um promove.;https://g1.globo.com/tecnologia/noticia/2022/08/04/qual-a-diferenca-entre-os-tipos-de-internet-5g.ghtml
108;"Faixa principal do 5G é ativada em São Paulo e deve cobrir 25% da área urbana; conexão 'pura' ainda engatinha no mundo";Começa a ser ofertado o 5G Standalone ou SA, que deverá viabilizar avanços na indústria, telemedicina, carros autônomos, etc. Mas quem vai predominar por enquanto é outro tipo de 5G, que traz mais rapidez à navegação, mas não revoluciona. Tire dúvidas.;https://g1.globo.com/tecnologia/noticia/2022/08/04/faixa-principal-do-5g-e-ativada-em-sao-paulo-e-deve-cobrir-25percent-da-area-urbana-conexao-pura-ainda-engatinha-no-mundo.ghtml
109;5G em São Paulo: veja onde ficam as antenas da faixa principal e as regras das operadoras;Capital paulista tem 1.378 estações de transmissão, concentradas no Centro e na Zona Sul. Elas dão acesso a dois tipos de internet da nova geração: saiba o que é preciso para acessar.;https://g1.globo.com/tecnologia/noticia/2022/08/04/5g-em-sao-paulo-veja-onde-ficam-as-antenas-da-faixa-principal-e-as-regras-das-operadoras.ghtml
110;Quem vai conseguir usar algum tipo de 5G? Veja celulares compatíveis;Nem todos os smartphones homologados pela Anatel suportam o 5G 'puro', chamado 'standalone': iPhone, por exemplo, depende de atualização que só chega em novembro. Veja regras das operadoras.;https://g1.globo.com/tecnologia/noticia/2022/08/04/quem-vai-conseguir-usar-algum-tipo-de-5g-veja-celulares-compativeis.ghtml
111;Por que a Visa será processada por vídeo de pornografia infantil publicado no Pornhub;Uma mulher que tinha 13 anos quando um vídeo de sexo explícito dela foi publicado processou a Mindgeek e a Visa.;https://g1.globo.com/tecnologia/noticia/2022/08/03/por-que-a-visa-sera-processada-por-video-de-pornografia-infantil-publicado-no-pornhub.ghtml
112;Aplicativos com vírus estavam disponíveis na Play Store da Google e eram anunciados no Facebook, diz pesquisa;Usuários acreditavam estar baixando antivírus e sistemas de limpeza de dados, para otimização de bateria, mas software rodava malware em segundo plano. Aplicativos têm 1 milhão de downloads no mundo.;https://g1.globo.com/tecnologia/noticia/2022/08/03/aplicativos-com-virus-estavam-disponiveis-na-play-store-da-google-e-eram-anunciados-no-facebook-diz-pesquisa.ghtml
113;No seu ritmo: 5 passos para organizar a vida financeira e fazer o dinheiro render;A plataforma da Genial Investimentos mostra que investir pode ser fácil, seguro e democrático. Veja dicas!;https://g1.globo.com/tecnologia/especial-publicitario/genial-investimentos-tecnologia/noticia/2022/08/03/no-seu-ritmo-5-passos-para-organizar-a-vida-financeira-e-fazer-o-dinheiro-render.ghtml
114;Bitcoin: o homem que quer escavar aterro em busca de HD jogado no lixo com R$ 1,1 bilhão em criptomoeda;Quase dez anos depois de jogar fora a memória do computador que continha carteira digital com bitcoins, o britânico James Howells quer escavar lixão em busca do objeto perdido.;https://g1.globo.com/tecnologia/noticia/2022/08/02/bitcoin-o-homem-que-quer-escavar-aterro-em-busca-de-hd-jogado-no-lixo-com-r-11-bilhao-em-criptomoeda.ghtml
115;Sinal 5G será ativado em São Paulo na quinta-feira, diz conselheiro da Anatel;Capital paulista será a quinta cidade do país a contar com o 5G puro, que tem maior velocidade. Previsão é que o sinal seja ativado nas demais capitais do país até o fim de setembro.;https://g1.globo.com/tecnologia/noticia/2022/08/01/sinal-5g-sera-ativado-em-sao-paulo-na-quinta-feira-diz-conselheiro-da-anatel.ghtml
116;Starlink: por que Elon Musk está lançando milhares de satélites na órbita da Terra;SpaceX quer fornecer serviço de internet do espaço para lugares remotos do planeta.;https://g1.globo.com/tecnologia/noticia/2022/08/01/starlink-por-que-elon-musk-esta-lancando-milhares-de-satelites-na-orbita-da-terra.ghtml
117;Com média acima da mundial, 28% dos jovens brasileiros fazem uso abusivo de videogames, diz pesquisa da USP;Estudo identificou que um em cada quatro jovens entrevistados se enquadram em critérios de transtorno envolvendo jogos eletrônicos.;https://g1.globo.com/saude/noticia/2022/07/31/uso-excessivo-de-videogames-e-maior-entre-adolescentes-brasileiros-diz-pesquisa.ghtml
118;Instagram: veja as últimas novidades lançadas pela plataforma;Remix de fotos no Reels, captura de vídeo com as duas câmeras do celular, importação de áudio externo e possibilidade de fixar imagens no feed estão entre as novas funcionalidades. ;https://g1.globo.com/tecnologia/noticia/2022/07/30/instagram-veja-as-ultimas-novidades-lancadas-pela-plataforma.ghtml
119;"Dá para aprender sobre criptomoeda e metaverso num bar? O g1 foi conferir; assista";Bar na Zona Norte de São Paulo é dedicado ao conceito de moedas digitais, realidade virtual e NFTs. Frequentadores investem em mais de 30 criptoativos e contam experiências.;https://g1.globo.com/economia/noticia/2022/07/30/da-para-aprender-sobre-criptomoeda-e-metaverso-num-bar-o-g1-foi-conferir-assista.ghtml
120;WhatsApp diz que nenhum governo o fará enfraquecer sua criptografia;Aplicativo reagiu contra proposta do governo britânico de aumentar o controle sobre trocas de mensagens para identificar conteúdo de abuso infantil online.;https://g1.globo.com/tecnologia/noticia/2022/07/30/whatsapp-diz-que-nenhum-governo-o-fara-enfraquecer-sua-criptografia.ghtml
